"","Holly_9A","Holly_9B","Holly_9C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YLR007W",1041.52469418929,631.098744685825,543.535987748248,964.466153328717,902.696900893514,827.769039844994
"YLR008C",198.210866911795,538.525727129654,499.654183232793,232.984075325533,273.942732521996,245.788076677524
"YLR009W",756.137751552403,563.449231856315,609.35869452143,991.720894215855,772.296116777878,778.328909478825
"YLR010C",197.293224009426,148.650903191161,129.650786068389,254.963705073225,203.18261711041,240.137776064247
"YLR011W",178.940365962037,148.650903191161,110.701825027625,240.896742034702,206.215193485193,209.061122691227
"YLR014C",182.610937571515,285.7301791878,347.065181167688,133.636148865966,161.737406655053,170.921593551611
"YLR015W",390.915876409373,315.994434927317,285.231729350457,475.639187740051,379.07204684778,395.521042929349
"YLR016C",410.186377359131,408.567452483489,283.237101872481,466.847335840974,453.875597425742,370.094690169605
"YLR017W",946.089832342873,949.763555119571,827.770403359717,1042.7136352305,962.337569597565,891.334921744353
"YLR018C",640.514745853856,605.285114790354,457.767006195313,757.857633700414,734.894341488897,669.560622673254
"YLR019W",915.807616564682,1193.65785137333,1072.11226941168,786.870744967367,931.000947058149,1021.29183584971
"YLR020C",476.25666632973,898.136295328629,768.928892759448,341.123853684177,424.560692469514,440.72344783556
"YLR021W",341.363159681425,327.566062121839,275.258591960581,459.813854321713,408.386951804009,348.906062869818
"YLR022C",186.281509180992,291.961055369465,256.309630919816,219.796297476918,188.019735236499,199.173096617993
"YLR023C",712.090892238671,1392.15576401782,1334.40578276542,509.048224956543,871.360278354098,810.818138005165
"YLR024C",458.82145118471,552.767729830603,765.936951542485,458.055483941898,547.885465043992,542.428858874535
"YLR025W",2197.75475117476,2015.24338218436,1545.8362954308,2500.40268009742,2123.81432113916,2084.96092629899
"YLR026C",311.998586805603,389.874823938493,401.917436812007,189.904001020057,238.562674816203,238.725200910928
"YLR027C",3353.98480816023,5234.82611776776,5691.66950840229,3318.92409190147,4438.68095388961,5092.33342771536
"YLR028C",3977.06433886907,3791.93321912781,3443.72434072422,4584.95076536851,4762.15576719972,4730.71418846567
"YLR029C",7258.55535774212,3748.31708585615,4277.47862651786,7355.26329876759,5334.30184324197,6283.13428196337
"YLR030W",157.83457920754,78.3310148552223,104.717942593699,100.227111649475,155.672253905488,152.558116558463
"YLR031W",56.8938599469041,32.9346312459458,38.8952358205168,43.080074305476,52.5646571628922,52.2652806728068
"YLR032W",578.115028492735,648.901248062012,720.060519549055,424.646446725406,546.874606252398,507.114480041558
"YLR033W",597.385529442493,631.098744685825,613.347949477381,648.838670151863,563.048346917903,526.890532188025
"YLR034C",1188.3475585684,668.484001775818,660.221695209798,975.016375607609,884.501442644821,882.859470824439
"YLR035C",297.316300367692,152.211403866398,178.519159278782,208.366890008119,174.878570945776,209.061122691227
"YLR036C",131.222935038827,92.5730175561718,96.7394326817982,164.407630512735,120.292196199696,117.243737725485
"YLR037C",118.375934405655,158.442280048063,135.634668502315,127.481852536613,169.824276987806,139.844940178591
"YLR038C",8791.01900469905,8479.33235807782,9289.97747866959,15578.2823799741,11807.8415446105,12457.5002771212
"YLR039C",511.127096619767,512.712097234183,691.138421118414,567.074447490449,512.505407338199,566.44263648096
"YLR042C",80.752575408509,12.4617523633308,11.9677648678513,38.6841483559376,40.4343516637632,33.9018036796584
"YLR043C",1605.87507914649,1376.13351097925,1489.98672604749,2386.10860540942,1935.79458590267,2099.08667783219
"YLR044C",8205.56283298736,1265.75799004689,1710.39306236375,2608.54245845607,2593.86365923041,1966.30461342019
"YLR045C",887.36068659123,677.385253463911,766.934265281473,918.748523453518,1068.47774271494,1076.38226682916
"YLR046C",917.642902369421,309.763558745652,309.167259086159,436.955039384113,290.116473187501,261.326403364034
"YLR047C",405.598162847284,351.599441679691,435.826103937586,244.413482794333,316.398801768947,331.955161029989
"YLR048W",5731.5975681994,3481.27953521335,3735.93726624759,4527.80372802452,4082.85865924849,5370.61073291923
"YLR049C",840.56089857039,399.666200795396,452.780437500375,994.358449785578,697.492566199916,669.560622673254
"YLR050C",803.855182475613,457.524336768003,450.7858100224,871.272523198504,769.263540403096,833.41934045827
"YLR051C",334.022016462469,275.938802330897,192.481551624609,386.841483559376,227.443228108668,254.263527597438
"YLR052W",223.904868178139,327.566062121839,278.250533177543,362.224298241961,332.572542434453,377.1575659362
"YLR053C",1253.50020463663,459.304587105622,332.105475082874,2496.00675414788,1382.8548269007,1043.89303830282
"YLR054C",69.740860580076,56.9680108037981,62.8307655562195,95.8311856999364,83.9012797023087,49.4401303661686
"YLR055C",315.669158415081,640.890121542728,551.514497660149,207.487704818211,328.529107268076,312.179108883522
"YLR056W",5782.98557073209,2359.72182251357,2114.30512665373,3729.50357558835,3445.00676175263,2843.51378363135
"YLR057W",832.302112449065,735.243389436519,787.877853800212,765.770300409583,734.894341488897,748.664831259124
"YLR058C",2206.93118019846,1381.4742619921,1846.02773086607,3827.97231685801,2752.56848951068,2791.24850295855
"YLR059C",453.315593770494,490.458968013949,371.000710903391,407.94192811716,554.961476585151,501.464179428281
"YLR060W",1622.39265138914,2160.33378470028,2412.50193461103,1297.67734030373,1765.97030891486,1884.37525452768
"YLR063W",72.4937892871843,89.0125168809345,105.715256332687,83.5225930412289,100.075020367814,74.8664831259124
"YLR064W",535.903454983742,1006.73156592337,958.418503167094,681.368522178447,686.373119492381,802.34268708525
"YLR065C",352.374874509858,239.443670409714,213.425140143349,394.754150268545,306.290213853007,282.51503066382
"YLR066W",683.643962265219,385.424198094446,507.632693144694,923.144449403057,618.645580455578,704.875001506232
"YLR067C",280.798728125043,550.987479492984,520.597771751533,327.056890645654,342.681130350393,372.919840476243
"YLR068W",225.740153982878,142.420027009495,144.610492153204,502.893928627189,223.399792942292,240.137776064247
"YLR069C",736.867250602645,3620.1390615476,3079.70482599374,727.086152053645,1296.93182961521,1151.24874995507
"YLR070C",501.033024693704,276.828927499706,281.242474394506,530.148669514327,566.080923292685,487.33842789509
"YLR071C",721.267321262365,871.432540264349,1145.91348609676,744.669855851799,848.110526147434,891.334921744353
"YLR072W",534.985812081372,589.262861751786,529.573595402421,502.893928627189,646.949626620212,598.931865007299
"YLR073C",162.422793719388,154.881779372826,139.623923458265,189.02481583015,157.693971488677,180.809619624845
"YLR074C",484.515452451054,476.216965312999,354.046377340602,428.163187485037,450.84302105096,419.534820535773
"YLR075W",5552.65720223737,2284.95130833359,3192.40127849934,4555.93765410156,3350.99689413438,5138.94840777489
"YLR077W",810.278682792199,1166.95409630905,1128.95915253398,604.879410656479,727.818329947738,703.462426352913
"YLR078C",507.45652501029,413.018078327536,361.027573513515,570.59118825008,380.082905639374,432.247996915645
"YLR079W",1095.66562542909,923.9499252241,926.50446351949,1249.3221548588,1027.03253225959,1024.11698615635
"YLR080W",832.302112449065,337.357438978742,267.28008204868,831.709189652659,459.940750175307,494.401303661686
"YLR081W",55.9762170445347,137.079275996639,106.712570071674,65.9388892430755,62.673245078833,49.4401303661686
"YLR082C",362.468946435921,348.929066173263,369.006083425416,418.492150396052,305.279355061413,307.941383423564
"YLR083C",726.773178676581,654.241999074868,786.880540061225,621.583929264725,656.047355744559,635.658818993596
"YLR084C",541.409312397958,967.566058495758,1013.27075881141,504.652299007004,664.134226077311,573.505512247555
"YLR085C",535.903454983742,761.947144500799,581.433909829777,532.78622508405,582.254663958191,500.051604274962
"YLR086W",1044.2776228964,665.81362626939,863.673697963271,916.990153073703,890.566595394385,930.887026037288
"YLR087C",509.291810815029,693.40750650248,897.58236508885,556.524225211557,715.688024448609,757.140282179039
"YLR088W",923.148759783638,545.646728480128,630.30228304017,758.736818890322,712.655448073827,717.588177886104
"YLR089C",2925.44557275371,1563.94992159802,1897.88804529342,2405.45067958739,2399.77877124435,2487.54484499494
"YLR090W",491.85659567001,1173.18497249072,914.536698651639,360.465927862146,611.569568914419,470.387526055261
"YLR091W",349.621945802749,243.004171084951,204.44931649246,258.480445832856,269.89929735562,303.703657963607
"YLR092W",668.961675827308,426.369955859676,408.89863298492,509.048224956543,541.820312294427,517.002506114791
"YLR093C",2205.09589439372,1687.67732006252,1559.79868777662,3299.5820177235,2480.64747457188,2373.12625757609
"YLR094C",617.57367329462,1116.21696168692,990.332542814697,465.088965461159,680.307966742817,589.043838934066
"YLR095C",607.479601368557,921.279549717672,827.770403359717,492.343706348297,655.036496952965,638.483969300234
"YLR096W",785.502324428224,1014.74269244265,1046.182112198,457.17629875199,664.134226077311,573.505512247555
"YLR097C",958.936832976045,913.268423198388,918.525953607589,1100.73985776441,868.327701979316,960.551104256989
"YLR098C",484.515452451054,504.700970714898,629.304969301182,451.022002422636,535.755159544863,478.862976975176
"YLR099C",1382.88785387072,729.902638423663,640.275420430046,667.301559139924,875.403713520474,697.812125739636
"YLR099W-A",547.832812714544,324.005561446601,144.610492153204,452.780372802452,374.01775288981,340.430611949904
"YLR100W",1132.37134152387,955.994431301236,870.654894136184,1255.47645118816,1221.11742024565,1106.04634504886
"YLR102C",473.503737622621,372.072320562306,415.879829157834,448.384446852913,435.680139177049,379.982716242838
"YLR103C",422.115735089934,372.962445731115,363.02220099149,342.882224063992,375.028611681404,358.794088943052
"YLR104W",452.397950868125,308.873433576843,250.32574848589,460.693039511621,363.909164973869,389.870742316072
"YLR105C",354.210160314597,275.048677162088,190.486924146634,378.928816850207,278.997026479966,269.801854283949
"YLR106C",1408.58185513706,2501.25172435426,2649.86260449008,1470.87682271554,2160.20523763655,1801.03332048186
"YLR107W",478.091952134468,923.9499252241,824.778462142754,541.578076983126,434.669280385455,470.387526055261
"YLR108C",77.9996467014008,396.995825288968,355.043691079589,57.1470373439987,86.933856077091,64.9784570526787
"YLR109W",1224.13563176081,3788.37271845257,2782.50533177543,720.931855724292,1187.75908012305,841.894791378185
"YLR110C",47413.6911225256,28410.1250128879,29300.080337717,35294.0102636536,54883.567230809,50166.1939949746
"YLR113W",1222.30034595607,2517.27397739283,1953.73761467673,1484.94378575406,1655.7867006311,1712.04108582275
"YLR114C",621.244244904098,569.680108037981,562.484948789012,494.98126191802,552.939759001962,484.513277588452
"YLR115W",355.127803216966,439.721833391816,525.584340446471,344.640594443808,427.593268844296,372.919840476243
"YLR116W",304.657443586648,379.193321912781,420.866397852772,205.729334438395,357.844012224305,322.067134956755
"YLR117C",1267.26484817217,942.642553769096,1124.96989757802,1401.42119271283,1348.4856279865,1483.20391098506
"YLR118C",463.409665696558,223.421417371146,327.118906387936,338.486298114454,336.615977600829,355.968938636414
"YLR119W",178.022723059668,160.222530385682,175.527218061819,210.125260387934,178.922006112152,187.872495391441
"YLR120C",3449.41967000665,3533.7969201731,2961.02449105422,1599.23786044206,2257.24768162958,2364.65080665618
"YLR121C",700.161534507868,917.719049042434,699.116931030315,356.949187102515,552.939759001962,569.267786787598
"YLR125W",92.6819331393115,62.3087618166541,65.8227067731823,80.8850374715059,78.8469857443383,81.9293588925079
"YLR126C",419.362806382825,160.222530385682,196.470806580559,435.196669004298,342.681130350393,344.668337409861
"YLR127C",378.986518678571,296.411681213512,406.904005506945,313.869112797039,328.529107268076,283.927605817139
"YLR128W",259.692941370546,204.728788826149,176.524531800807,271.668223681471,244.627827565768,269.801854283949
"YLR129W",741.455465114492,1760.66758390488,1796.16204391669,659.388892430755,992.663333345388,853.195392604738
"YLR130C",2348.24818716335,2525.28510391211,2286.84040349859,3027.03460885212,2431.11539378376,2743.2209477457
"YLR131C",574.444456883258,412.127953158727,557.498380094074,518.719262045527,531.711724378487,590.456414087385
"YLR132C",66.0702889705983,99.6940189066466,133.64004102434,114.294074687997,121.30305499129,117.243737725485
"YLR133W",423.033377992303,876.773291277205,916.531326129614,486.189410018943,647.960485411806,549.491734641131
"YLR134W",194.540295302317,964.00555782052,1073.10958315067,167.045186082458,324.4856721017,334.780311336627
"YLR135W",516.632954033984,453.963836092766,465.745516107214,490.585335968482,406.365234220821,461.912075135346
"YLR136C",39.4586448018851,34.7148815835644,32.9113533865912,29.8922964568609,46.4995044133277,31.0766533730202
"YLR137W",139.481721160152,297.301806382321,236.363356140064,99.347926459567,166.791700613023,148.320391098506
"YLR138W",916.725259467052,2701.52988733636,2059.45287100942,655.872151671124,1189.78079770623,1007.16608431652
"YLR139C",72.4937892871843,224.311542539955,259.301572136779,57.1470373439987,131.411642907231,121.481463185443
"YLR141W",121.128863112764,315.104309758508,119.677648678513,113.41488949809,161.737406655053,105.943136498933
"YLR142W",2612.52934304574,6720.44502451055,4890.82657599524,4773.97558119866,5334.30184324197,5150.24900900145
"YLR143W",221.15193947103,180.695409268297,222.400963794237,176.716223171442,161.737406655053,192.110220851398
"YLR144C",405.598162847284,360.500693367785,467.740143585189,320.023409126393,364.920023765463,336.192886489946
"YLR145W",208.304938837859,245.674546591379,194.476179102584,214.521186337472,194.084887986064,173.74674385825
"YLR146C",159.669865012279,233.212794228048,263.290827092729,193.420741779688,193.074029194469,220.36172391778
"YLR146W-A",59.6467886540124,41.8358829340392,66.8200205121699,63.3013336733525,39.4234928721692,69.216182512636
"YLR147C",297.316300367692,236.773294903286,199.462747797522,300.681334948424,235.530098441421,220.36172391778
"YLR148W",499.197738888965,444.172459235863,516.608516795582,646.20111458214,576.189511208626,659.672596600021
"YLR149C",3803.62983032125,3569.40192692547,3400.83984994775,4097.88217015966,3983.79449767227,4162.85897683139
"YLR150W",6831.85140814034,3126.11959285842,3985.26570099449,4497.91143156766,4956.24065518578,5328.23347831965
"YLR151C",771.737680892683,386.314323263256,343.075926211738,1035.68015371124,849.121384939028,969.026555176904
"YLR152C",2562.05898341542,4244.11680488296,4448.01927588474,2697.34016263674,3051.78269182253,3295.53783269346
"YLR153C",6267.50102318315,8642.22526396993,9284.99090997465,4802.98869246562,6648.41827231427,6411.6786209154
"YLR154C",713.92617804341,405.006951808252,424.855652808722,862.480671299427,741.970353030056,644.13426991351
"YLR163C",913.054687857574,1428.650895939,1284.54009581604,851.930449020535,1012.88050917727,887.097196284396
"YLR164W",1431.5229276963,169.123782073775,180.513786756758,944.244893960841,436.690997968643,432.247996915645
"YLR165C",358.798374826444,252.795547941854,193.478865363596,382.445557609838,269.89929735562,282.51503066382
"YLR166C",699.243891605499,577.691234557265,697.12230355234,752.582522560968,658.069073327747,614.470191693809
"YLR167W",15438.4241894631,7946.14738196102,8221.85446421386,14543.4814114527,11268.0429498992,12458.9128522745
"YLR168C",741.455465114492,4305.5354415308,3319.06012335077,1310.86511815234,1590.08087917749,1655.53807968999
"YLR169W",125.717077624611,179.805284099488,132.642727285352,203.091778868672,155.672253905488,128.544338952038
"YLR172C",738.702536407384,599.944363777498,696.124989813352,735.878003952722,763.198387653531,911.110973890821
"YLR173W",1085.57155350302,860.751038238636,831.759658315667,853.68881940035,909.772912434673,826.356464691675
"YLR174W",19318.218380681,20328.6786052678,22635.0326200628,26695.5791063566,28539.5762630757,29319.4098822913
"YLR175W",1199.35927339683,1481.16828089875,1385.26878345379,1337.24067384957,1249.42146641028,1305.21944166685
"YLR176C",217.481367861553,313.324059420889,360.030259774527,216.279556717288,258.779850648085,315.00425919016
"YLR177W",734.114321895537,3488.40053656382,2613.95930988653,413.217039256606,922.914076725396,850.370242298099
"YLR178C",6226.20709257652,5616.68981518697,4826.00118296105,5550.29610388714,5901.39362532625,6291.60973288328
"YLR179C",649.69117487755,901.696796003866,864.671011702258,376.291261280484,576.189511208626,480.275552128495
"YLR180W",419.362806382825,2743.3657702704,1988.6435955413,328.81526102547,796.556727776136,591.868989240704
"YLR181C",860.749042422517,866.981914420302,595.396302175604,1109.53170966348,1030.06510863437,868.733719291248
"YLR182W",795.596396354288,966.675933326948,1047.17942593699,1178.10815447628,1238.30201970275,1254.36673614736
"YLR183C",750.631894138186,769.958271020083,692.135734857402,1033.04259814152,934.033523432931,1005.7535091632
"YLR185W",2405.14204711025,776.189147201749,1245.64485999553,1300.31489587345,1069.48860150654,1803.85847078849
"YLR186W",261.528227175285,207.399164332577,212.427826404361,242.655112414518,217.334640192727,248.613226984162
"YLR187W",168.846294035973,290.180805031846,293.210239262358,99.347926459567,153.6505363223,201.998246924632
"YLR188W",935.07811751444,784.200273721033,836.746227010605,784.233189397644,938.076958599307,1028.35471161631
"YLR189C",1377.3819964565,2271.59943080145,2283.84846228163,1403.17956309265,1376.78967415114,1428.11348000561
"YLR190W",1691.21586906684,1117.10708685573,1457.0753726609,2264.78104920217,1721.49252208472,1888.61297998764
"YLR191W",621.244244904098,816.244779798169,689.143793640439,568.832817870264,634.819321121083,550.90430979445
"YLR192C",1129.61841281676,931.070926574575,980.359405424821,1080.51859839653,1148.33558725088,1079.20741713579
"YLR193C",721.267321262365,1120.66758753096,1151.89736853069,1008.4254128241,1291.87753565724,1190.800854248
"YLR194C",963.525047487892,3286.3421232441,1700.41992497388,934.573856871856,1037.14112017553,956.313378797032
"YLR195C",682.726319362849,819.805280473406,839.738168227568,838.74267117192,740.959494238461,798.104961625293
"YLR196W",564.350384957194,643.560497049156,579.439282351802,491.464521158389,588.319816707755,508.527055194877
"YLR197W",957.101547171306,838.497909018403,1035.21166106914,839.621856361828,867.316843187722,1083.44514259575
"YLR199C",537.738740788481,387.204448432065,518.603144273558,551.249114072111,592.363251874131,524.065381881387
"YLR200W",248.681226542113,188.706535787581,186.497669190683,401.787631787807,284.051320437937,281.102455510501
"YLR201C",1300.29999265747,1410.84839256281,1367.31713615201,1870.90608412353,1563.79855059604,1546.76979288442
"YLR203C",647.855889072811,1878.16410618772,1889.90953538152,572.349558629895,881.468866270039,805.167837391888
"YLR204W",506.53888210792,984.478436703135,654.237812775873,681.368522178447,596.406687040508,538.191133414578
"YLR205C",1974.76752589899,4788.87340819427,3712.00173651189,3307.49468443267,4244.59606590355,3340.74023759968
"YLR206W",2829.09306800493,4107.03752888632,3399.84253620876,3013.8468310035,3557.21208761957,3549.8013602909
"YLR207W",724.020249969473,823.365781148644,788.8751675392,597.845929137218,674.242813993252,651.197145680106
"YLR208W",1521.4519321285,1818.52571987749,1671.49782654324,1620.33830499984,1738.67712154182,1717.69138643603
"YLR209C",617.57367329462,685.396379983195,722.05514702703,678.730966608724,701.536001366292,689.336674819722
"YLR210W",153.246364695693,197.607787475675,226.390218750188,196.937482539319,226.432369317074,235.90005060429
"YLR211C",373.480661264354,270.598051318041,305.178004130209,545.094817742757,337.626836392423,350.318638023137
"YLR212C",575.362099785627,470.876214300143,436.823417676573,597.845929137218,696.481707408322,673.798348133212
"YLR213C",701.079177410238,102.364394413075,81.7797265969841,84.4017782311366,113.216184658537,97.467685579018
"YLR214W",1237.90027529635,451.293460586338,421.863711591759,205.729334438395,223.399792942292,224.599449377737
"YLR215C",275.292870710826,340.02781448517,270.272023265642,249.688593933779,212.280346234757,231.662325144333
"YLR216C",1140.63012764519,4022.47563784943,3076.71288477678,1739.02830563738,2544.3315784423,1966.30461342019
"YLR218C",217.481367861553,332.016687965886,206.443943970435,250.567779123687,208.236911068381,199.173096617993
"YLR219W",1693.96879777395,2318.77606474834,1923.8182025071,1637.92200879799,2090.45598101656,1891.43813029428
"YLR220W",3826.57090288049,3001.50206922511,2542.15272067942,3478.93579646466,3069.97815007122,2974.88327289003
"YLR221C",453.315593770494,461.084837443241,430.839535242648,727.086152053645,509.472830963417,468.974950901942
"YLR222C",501.033024693704,469.095963962525,595.396302175604,382.445557609838,414.452104553573,413.884519922497
"YLR223C",464.327308598927,608.845615465592,552.511811399136,387.720668749284,387.158917180533,378.570141089519
"YLR224W",477.174309232099,1104.6453344924,879.630717787073,313.869112797039,439.723574343425,348.906062869818
"YLR225C",502.868310498443,550.987479492984,518.603144273558,364.861853811684,373.006894098216,317.829409496798
"YLR226W",157.83457920754,171.794157580204,238.357983618039,175.837037981535,172.856853362588,194.935371158036
"YLR227C",279.881085222673,288.400554694228,322.132337692998,327.936075835562,273.942732521996,266.97670397731
"YLR228C",718.514392555257,972.016684339804,909.550129956701,656.751336861032,858.219114063375,792.454661012016
"YLR229C",1080.98333899118,824.255906317453,826.773089620729,1123.59867270201,1025.0108146764,922.411575117374
"YLR230W",153.246364695693,111.265646101168,111.699138766612,221.554667856734,107.151031908973,166.683868091654
"YLR231C",975.454405218695,364.061194043022,392.941613161119,809.729559904967,652.003920578182,484.513277588452
"YLR233C",469.833166013144,494.909593857996,504.640751927731,436.075854194206,463.984185341683,487.33842789509
"YLR234W",106.446576674853,194.937411969246,142.615864675228,66.8180744329831,154.661395113894,135.607214718634
"YLR237W",2791.46970900778,1782.03058795631,1864.97669190683,1178.98733966619,1413.18059064853,1519.93086497135
"YLR238W",339.527873876686,333.796938303504,319.140396476035,405.304372547437,319.43137814373,307.941383423564
"YLR239C",275.292870710826,599.054238608689,549.519870182173,369.257779761223,421.528116094732,444.961173295517
"YLR240W",620.326602001729,575.910984219646,726.044401982981,590.812447617956,610.558710122825,704.875001506232
"YLR241W",1289.28827782904,1306.70374781212,1517.91151073914,1002.27111649475,1086.67320096364,1093.33316866898
"YLR242C",238.587154616049,196.717662306865,203.452002753473,258.480445832856,225.42151052548,262.738978517353
"YLR243W",309.245658098495,226.091792877574,247.333807268927,429.042372674944,364.920023765463,378.570141089519
"YLR244C",979.124976828172,1117.10708685573,1105.02362279827,749.065781801337,943.131252557278,967.613980023585
"YLR245C",84.4231470179867,143.310152178304,113.693766244588,70.3348151926138,96.0315852014377,100.292835885656
"YLR246W",984.630834242389,880.333791952442,703.106185986265,917.869338263611,813.741327233235,694.986975432998
"YLR247C",1611.3809365607,3178.63697781817,3142.53559154996,1502.52748955221,1945.90317381861,1806.68362109513
"YLR248W",5278.28197442891,4269.93043477843,5245.87026707483,5268.07765792678,5441.45287515094,4743.42736484554
"YLR249W",15439.3418323655,12296.1890819323,14374.2829200284,8914.0586404739,12430.5305602324,12622.7715700595
"YLR250W",1301.21763555984,1090.40333179145,1061.14181828282,1727.59889816858,1245.37803124391,1165.37450148826
"YLR251W",686.396890972327,583.92211073893,417.874456635809,653.234596101401,480.157926007189,467.562375748623
"YLR253W",546.915169812175,1439.33239796471,1265.59113477528,576.745484579433,733.883482697303,685.098949359764
"YLR254C",841.478541472759,684.506254814386,515.611203056595,1021.61319067272,555.972335376745,611.645041387171
"YLR256W",1381.05256806598,2634.77049967566,2869.27162706736,1155.24933953868,1447.54978956272,1529.81889104459
"YLR257W",3871.53540509659,4755.04865177952,3911.46448430941,4687.81543258771,3874.62174818011,3104.84018699539
"YLR258W",5044.28303432471,6273.60218976826,6363.85896847994,6945.56300027062,7861.44882222717,7338.32792149273
"YLR259C",2981.42178979825,9808.28923511017,10116.7505682903,3403.3258701326,6296.63941283953,5438.41434027854
"YLR260W",504.703596303182,785.980524058651,677.176028772588,410.579483686883,509.472830963417,533.953407954621
"YLR262C",168.846294035973,152.211403866398,125.661531112439,246.171853174148,152.639677530706,146.907815945187
"YLR262C-A",1032.3482651656,670.264252113437,682.162597467526,1559.67452689621,848.110526147434,987.390032170052
"YLR263W",256.022369761068,136.18915082783,201.457375275497,228.588149375995,212.280346234757,210.473697844546
"YLR264C-A",924.984045588376,348.929066173263,484.694477147979,602.241855086756,341.670271558799,526.890532188025
"YLR264W",815.784540206415,202.058413319721,309.167259086159,339.365483304362,209.247769859975,526.890532188025
"YLR265C",46.7997880208405,211.849790176624,219.409022577274,58.9054077238141,82.8904209107147,60.7407315927214
"YLR266C",585.456171711691,1053.90819987026,1056.15524958788,826.434078513213,811.719609650047,733.126504572614
"YLR267W",1225.97091756555,3002.39219439392,3334.01982943558,2015.09245526839,1967.13120844208,1532.64404135123
"YLR268W",560.679813347716,596.383863102261,476.715967236078,501.135558247374,539.798594711239,511.352205501515
"YLR269C",25.6940012663438,50.7371346221327,23.9355297357027,33.4090372164916,15.1628818739112,28.251503066382
"YLR270W",2877.7281418305,2965.89706247274,3293.12996613709,2656.89764390099,2649.46089276809,2672.59219007974
"YLR271W",405.598162847284,239.443670409714,263.290827092729,713.019189015123,434.669280385455,368.682115016286
"YLR272C",460.656736989449,368.511819887069,517.60583053457,457.17629875199,488.244796339941,473.212676361899
"YLR273C",764.396537673728,222.531292202336,255.312317180828,559.16178078128,431.636704010673,518.41508126811
"YLR274W",1048.86583740825,777.969397539367,871.652207875172,902.92319003518,781.393845902225,815.055863465122
"YLR275W",243.175369127897,239.443670409714,214.422453882336,360.465927862146,211.269487443163,207.648547537908
"YLR276C",701.079177410238,659.582750087724,662.216322687773,764.891115219675,703.55771894948,727.476203959337
"YLR277C",360.633660631182,491.349093182758,567.47151748395,298.922964568609,353.800577057928,351.731213176456
"YLR278C",1229.64148917502,1132.23921472549,1239.6609775616,1142.94074687997,1495.06015276765,1501.56738797821
"YLR279W",49.5527167279487,50.7371346221327,41.8871770374796,71.2140003825215,63.6841038704271,60.7407315927214
"YLR283W",345.033731290902,354.269817186119,408.89863298492,382.445557609838,348.746283099958,433.660572068964
"YLR284C",2026.15552843168,1346.75938040854,1429.15058796925,4933.98728576186,5689.11327909149,6461.11875128157
"YLR285C-A",191.787366595209,94.3532678937905,149.597060848142,291.01029785944,162.748265446647,254.263527597438
"YLR285W",356.963089021705,483.337966663474,464.748202368227,571.470373439987,487.233937548347,572.092937094236
"YLR286C",3079.60958035178,1304.9234974745,1686.45753262805,3958.97091015425,2287.57344537741,2645.75326216668
"YLR287C",328.516159048253,237.663420072095,261.296199614754,390.358224319007,317.409660560541,274.039579743906
"YLR287C-A",4536.82650931442,3549.81917321167,3133.55976789907,5602.16803009169,3956.50131029923,4289.99074063011
"YLR288C",524.891740155309,461.97496261205,319.140396476035,575.866299389526,561.026629334715,422.359970842411
"YLR289W",238.587154616049,763.727394838418,585.423164785727,216.279556717288,256.758133064897,269.801854283949
"YLR290C",704.749749019715,460.194712274431,614.345263216368,981.170671936963,699.514283783104,727.476203959337
"YLR291C",576.279742687996,499.360219702042,752.971872935646,411.458668876791,540.809453502833,563.617486174322
"YLR292C",670.796961632047,392.545199444921,392.941613161119,714.777559394938,459.940750175307,498.639029121643
"YLR293C",1375.54671065176,1489.17940741803,1785.19159278782,1439.22615587886,1737.66626275023,1753.00576526901
"YLR295C",4168.85170546428,4568.12236632956,4050.09109402869,8165.87204386247,5917.56736599175,5712.45392002245
"YLR297W",1174.58291503286,786.870649227461,649.251244080934,830.830004462751,539.798594711239,538.191133414578
"YLR298C",524.891740155309,570.57023320679,410.893260462896,707.744077875677,493.299090297912,550.90430979445
"YLR299W",1126.86548410965,881.223917121251,997.313738987611,603.121040276664,819.8064799828,909.698398737502
"YLR300W",5281.95254603839,1915.54936327771,1940.77253606989,3637.18913064804,2451.33256961565,2709.31914406604
"YLR301W",498.280095986596,594.603612764642,565.476890005975,576.745484579433,459.940750175307,495.813878815005
"YLR303W",1143.3830563523,3612.12793502832,3161.48455259073,1893.76489906113,2350.24669045624,3161.34319312815
"YLR304C",40602.0278582374,56597.7187335734,72255.3803896524,47425.0075139997,61022.5126721599,69145.55375497
"YLR305C",926.819331393115,1275.54936690379,1506.94105961028,927.540375352595,1079.59718942248,1101.8086195889
"YLR306W",114.705362796178,105.924895088312,109.704511288637,154.73659342375,97.0424439930318,101.705411038975
"YLR307C-A",14090.4067658825,9105.9804769196,9371.75720526658,21103.9612985438,12987.5137544008,15001.5481282489
"YLR309C",1225.05327466318,975.577185015042,1146.91079983575,1288.88548840465,1153.38988120885,1231.76553369426
"YLR310C",1927.96773787815,2682.83725879137,2989.94658948486,1793.53778741165,2266.34541075393,2121.68788028529
"YLR312C",3422.80802583794,1412.62864290043,1450.09417648799,3500.03624102245,2825.35032250546,2993.24674988318
"YLR312W-A",306.492729391387,853.630036888162,723.052460766018,374.532890900669,374.01775288981,341.843187103223
"YLR313C",256.022369761068,256.356048617091,202.454689014485,159.132519373289,211.269487443163,206.235972384589
